image,label
./dataset/train/train/train_image/4795.jpg,./dataset/train/train/train_mask/4795.png
./dataset/train/train/train_image/4796.jpg,./dataset/train/train/train_mask/4796.png
./dataset/train/train/train_image/4797.jpg,./dataset/train/train/train_mask/4797.png
./dataset/train/train/train_image/4798.jpg,./dataset/train/train/train_mask/4798.png
./dataset/train/train/train_image/4799.jpg,./dataset/train/train/train_mask/4799.png
./dataset/train/train/train_image/48.jpg,./dataset/train/train/train_mask/48.png
./dataset/train/train/train_image/480.jpg,./dataset/train/train/train_mask/480.png
./dataset/train/train/train_image/4800.jpg,./dataset/train/train/train_mask/4800.png
./dataset/train/train/train_image/4801.jpg,./dataset/train/train/train_mask/4801.png
./dataset/train/train/train_image/4802.jpg,./dataset/train/train/train_mask/4802.png
./dataset/train/train/train_image/4803.jpg,./dataset/train/train/train_mask/4803.png
./dataset/train/train/train_image/4804.jpg,./dataset/train/train/train_mask/4804.png
./dataset/train/train/train_image/4805.jpg,./dataset/train/train/train_mask/4805.png
./dataset/train/train/train_image/4806.jpg,./dataset/train/train/train_mask/4806.png
./dataset/train/train/train_image/4807.jpg,./dataset/train/train/train_mask/4807.png
./dataset/train/train/train_image/4808.jpg,./dataset/train/train/train_mask/4808.png
./dataset/train/train/train_image/4809.jpg,./dataset/train/train/train_mask/4809.png
./dataset/train/train/train_image/481.jpg,./dataset/train/train/train_mask/481.png
./dataset/train/train/train_image/4810.jpg,./dataset/train/train/train_mask/4810.png
./dataset/train/train/train_image/4811.jpg,./dataset/train/train/train_mask/4811.png
./dataset/train/train/train_image/4812.jpg,./dataset/train/train/train_mask/4812.png
./dataset/train/train/train_image/4813.jpg,./dataset/train/train/train_mask/4813.png
./dataset/train/train/train_image/4814.jpg,./dataset/train/train/train_mask/4814.png
./dataset/train/train/train_image/4815.jpg,./dataset/train/train/train_mask/4815.png
./dataset/train/train/train_image/4816.jpg,./dataset/train/train/train_mask/4816.png
./dataset/train/train/train_image/4817.jpg,./dataset/train/train/train_mask/4817.png
./dataset/train/train/train_image/4818.jpg,./dataset/train/train/train_mask/4818.png
./dataset/train/train/train_image/4819.jpg,./dataset/train/train/train_mask/4819.png
./dataset/train/train/train_image/482.jpg,./dataset/train/train/train_mask/482.png
./dataset/train/train/train_image/4820.jpg,./dataset/train/train/train_mask/4820.png
./dataset/train/train/train_image/4821.jpg,./dataset/train/train/train_mask/4821.png
./dataset/train/train/train_image/4822.jpg,./dataset/train/train/train_mask/4822.png
./dataset/train/train/train_image/4823.jpg,./dataset/train/train/train_mask/4823.png
./dataset/train/train/train_image/4824.jpg,./dataset/train/train/train_mask/4824.png
./dataset/train/train/train_image/4825.jpg,./dataset/train/train/train_mask/4825.png
./dataset/train/train/train_image/4826.jpg,./dataset/train/train/train_mask/4826.png
./dataset/train/train/train_image/4827.jpg,./dataset/train/train/train_mask/4827.png
./dataset/train/train/train_image/4828.jpg,./dataset/train/train/train_mask/4828.png
./dataset/train/train/train_image/4829.jpg,./dataset/train/train/train_mask/4829.png
./dataset/train/train/train_image/483.jpg,./dataset/train/train/train_mask/483.png
./dataset/train/train/train_image/4830.jpg,./dataset/train/train/train_mask/4830.png
./dataset/train/train/train_image/4831.jpg,./dataset/train/train/train_mask/4831.png
./dataset/train/train/train_image/4832.jpg,./dataset/train/train/train_mask/4832.png
./dataset/train/train/train_image/4833.jpg,./dataset/train/train/train_mask/4833.png
./dataset/train/train/train_image/4834.jpg,./dataset/train/train/train_mask/4834.png
./dataset/train/train/train_image/4835.jpg,./dataset/train/train/train_mask/4835.png
./dataset/train/train/train_image/4836.jpg,./dataset/train/train/train_mask/4836.png
./dataset/train/train/train_image/4837.jpg,./dataset/train/train/train_mask/4837.png
./dataset/train/train/train_image/4838.jpg,./dataset/train/train/train_mask/4838.png
./dataset/train/train/train_image/4839.jpg,./dataset/train/train/train_mask/4839.png
./dataset/train/train/train_image/484.jpg,./dataset/train/train/train_mask/484.png
./dataset/train/train/train_image/4840.jpg,./dataset/train/train/train_mask/4840.png
./dataset/train/train/train_image/4841.jpg,./dataset/train/train/train_mask/4841.png
./dataset/train/train/train_image/4842.jpg,./dataset/train/train/train_mask/4842.png
./dataset/train/train/train_image/4843.jpg,./dataset/train/train/train_mask/4843.png
./dataset/train/train/train_image/4844.jpg,./dataset/train/train/train_mask/4844.png
./dataset/train/train/train_image/4845.jpg,./dataset/train/train/train_mask/4845.png
./dataset/train/train/train_image/4846.jpg,./dataset/train/train/train_mask/4846.png
./dataset/train/train/train_image/4847.jpg,./dataset/train/train/train_mask/4847.png
./dataset/train/train/train_image/4848.jpg,./dataset/train/train/train_mask/4848.png
./dataset/train/train/train_image/4849.jpg,./dataset/train/train/train_mask/4849.png
./dataset/train/train/train_image/485.jpg,./dataset/train/train/train_mask/485.png
./dataset/train/train/train_image/4850.jpg,./dataset/train/train/train_mask/4850.png
./dataset/train/train/train_image/4851.jpg,./dataset/train/train/train_mask/4851.png
./dataset/train/train/train_image/4852.jpg,./dataset/train/train/train_mask/4852.png
./dataset/train/train/train_image/4853.jpg,./dataset/train/train/train_mask/4853.png
./dataset/train/train/train_image/4854.jpg,./dataset/train/train/train_mask/4854.png
./dataset/train/train/train_image/4855.jpg,./dataset/train/train/train_mask/4855.png
./dataset/train/train/train_image/4856.jpg,./dataset/train/train/train_mask/4856.png
./dataset/train/train/train_image/4857.jpg,./dataset/train/train/train_mask/4857.png
./dataset/train/train/train_image/4858.jpg,./dataset/train/train/train_mask/4858.png
./dataset/train/train/train_image/4859.jpg,./dataset/train/train/train_mask/4859.png
./dataset/train/train/train_image/486.jpg,./dataset/train/train/train_mask/486.png
./dataset/train/train/train_image/4860.jpg,./dataset/train/train/train_mask/4860.png
./dataset/train/train/train_image/4861.jpg,./dataset/train/train/train_mask/4861.png
./dataset/train/train/train_image/4862.jpg,./dataset/train/train/train_mask/4862.png
./dataset/train/train/train_image/4863.jpg,./dataset/train/train/train_mask/4863.png
./dataset/train/train/train_image/4864.jpg,./dataset/train/train/train_mask/4864.png
./dataset/train/train/train_image/4865.jpg,./dataset/train/train/train_mask/4865.png
./dataset/train/train/train_image/4866.jpg,./dataset/train/train/train_mask/4866.png
./dataset/train/train/train_image/4867.jpg,./dataset/train/train/train_mask/4867.png
./dataset/train/train/train_image/4868.jpg,./dataset/train/train/train_mask/4868.png
./dataset/train/train/train_image/4869.jpg,./dataset/train/train/train_mask/4869.png
./dataset/train/train/train_image/487.jpg,./dataset/train/train/train_mask/487.png
./dataset/train/train/train_image/4870.jpg,./dataset/train/train/train_mask/4870.png
./dataset/train/train/train_image/4871.jpg,./dataset/train/train/train_mask/4871.png
./dataset/train/train/train_image/4872.jpg,./dataset/train/train/train_mask/4872.png
./dataset/train/train/train_image/4873.jpg,./dataset/train/train/train_mask/4873.png
./dataset/train/train/train_image/4874.jpg,./dataset/train/train/train_mask/4874.png
./dataset/train/train/train_image/4875.jpg,./dataset/train/train/train_mask/4875.png
./dataset/train/train/train_image/4876.jpg,./dataset/train/train/train_mask/4876.png
./dataset/train/train/train_image/4877.jpg,./dataset/train/train/train_mask/4877.png
./dataset/train/train/train_image/4878.jpg,./dataset/train/train/train_mask/4878.png
./dataset/train/train/train_image/4879.jpg,./dataset/train/train/train_mask/4879.png
./dataset/train/train/train_image/488.jpg,./dataset/train/train/train_mask/488.png
./dataset/train/train/train_image/4880.jpg,./dataset/train/train/train_mask/4880.png
./dataset/train/train/train_image/4881.jpg,./dataset/train/train/train_mask/4881.png
./dataset/train/train/train_image/4882.jpg,./dataset/train/train/train_mask/4882.png
./dataset/train/train/train_image/4883.jpg,./dataset/train/train/train_mask/4883.png
./dataset/train/train/train_image/4884.jpg,./dataset/train/train/train_mask/4884.png
./dataset/train/train/train_image/4885.jpg,./dataset/train/train/train_mask/4885.png
./dataset/train/train/train_image/4886.jpg,./dataset/train/train/train_mask/4886.png
./dataset/train/train/train_image/4887.jpg,./dataset/train/train/train_mask/4887.png
./dataset/train/train/train_image/4888.jpg,./dataset/train/train/train_mask/4888.png
./dataset/train/train/train_image/4889.jpg,./dataset/train/train/train_mask/4889.png
./dataset/train/train/train_image/489.jpg,./dataset/train/train/train_mask/489.png
./dataset/train/train/train_image/4890.jpg,./dataset/train/train/train_mask/4890.png
./dataset/train/train/train_image/4891.jpg,./dataset/train/train/train_mask/4891.png
./dataset/train/train/train_image/4892.jpg,./dataset/train/train/train_mask/4892.png
./dataset/train/train/train_image/4893.jpg,./dataset/train/train/train_mask/4893.png
./dataset/train/train/train_image/4894.jpg,./dataset/train/train/train_mask/4894.png
./dataset/train/train/train_image/4895.jpg,./dataset/train/train/train_mask/4895.png
./dataset/train/train/train_image/4896.jpg,./dataset/train/train/train_mask/4896.png
./dataset/train/train/train_image/4897.jpg,./dataset/train/train/train_mask/4897.png
./dataset/train/train/train_image/4898.jpg,./dataset/train/train/train_mask/4898.png
./dataset/train/train/train_image/4899.jpg,./dataset/train/train/train_mask/4899.png
./dataset/train/train/train_image/49.jpg,./dataset/train/train/train_mask/49.png
./dataset/train/train/train_image/490.jpg,./dataset/train/train/train_mask/490.png
./dataset/train/train/train_image/4900.jpg,./dataset/train/train/train_mask/4900.png
./dataset/train/train/train_image/4901.jpg,./dataset/train/train/train_mask/4901.png
./dataset/train/train/train_image/4902.jpg,./dataset/train/train/train_mask/4902.png
./dataset/train/train/train_image/4903.jpg,./dataset/train/train/train_mask/4903.png
./dataset/train/train/train_image/4904.jpg,./dataset/train/train/train_mask/4904.png
./dataset/train/train/train_image/4905.jpg,./dataset/train/train/train_mask/4905.png
./dataset/train/train/train_image/4906.jpg,./dataset/train/train/train_mask/4906.png
./dataset/train/train/train_image/4907.jpg,./dataset/train/train/train_mask/4907.png
./dataset/train/train/train_image/4908.jpg,./dataset/train/train/train_mask/4908.png
./dataset/train/train/train_image/4909.jpg,./dataset/train/train/train_mask/4909.png
./dataset/train/train/train_image/491.jpg,./dataset/train/train/train_mask/491.png
./dataset/train/train/train_image/4910.jpg,./dataset/train/train/train_mask/4910.png
./dataset/train/train/train_image/4911.jpg,./dataset/train/train/train_mask/4911.png
./dataset/train/train/train_image/4912.jpg,./dataset/train/train/train_mask/4912.png
./dataset/train/train/train_image/4913.jpg,./dataset/train/train/train_mask/4913.png
./dataset/train/train/train_image/4914.jpg,./dataset/train/train/train_mask/4914.png
./dataset/train/train/train_image/4915.jpg,./dataset/train/train/train_mask/4915.png
./dataset/train/train/train_image/4916.jpg,./dataset/train/train/train_mask/4916.png
./dataset/train/train/train_image/4917.jpg,./dataset/train/train/train_mask/4917.png
./dataset/train/train/train_image/4918.jpg,./dataset/train/train/train_mask/4918.png
./dataset/train/train/train_image/4919.jpg,./dataset/train/train/train_mask/4919.png
./dataset/train/train/train_image/492.jpg,./dataset/train/train/train_mask/492.png
./dataset/train/train/train_image/4920.jpg,./dataset/train/train/train_mask/4920.png
./dataset/train/train/train_image/4921.jpg,./dataset/train/train/train_mask/4921.png
./dataset/train/train/train_image/4922.jpg,./dataset/train/train/train_mask/4922.png
./dataset/train/train/train_image/4923.jpg,./dataset/train/train/train_mask/4923.png
./dataset/train/train/train_image/4924.jpg,./dataset/train/train/train_mask/4924.png
./dataset/train/train/train_image/4925.jpg,./dataset/train/train/train_mask/4925.png
./dataset/train/train/train_image/4926.jpg,./dataset/train/train/train_mask/4926.png
./dataset/train/train/train_image/4927.jpg,./dataset/train/train/train_mask/4927.png
./dataset/train/train/train_image/4928.jpg,./dataset/train/train/train_mask/4928.png
./dataset/train/train/train_image/4929.jpg,./dataset/train/train/train_mask/4929.png
./dataset/train/train/train_image/493.jpg,./dataset/train/train/train_mask/493.png
./dataset/train/train/train_image/4930.jpg,./dataset/train/train/train_mask/4930.png
./dataset/train/train/train_image/4931.jpg,./dataset/train/train/train_mask/4931.png
./dataset/train/train/train_image/4932.jpg,./dataset/train/train/train_mask/4932.png
./dataset/train/train/train_image/4933.jpg,./dataset/train/train/train_mask/4933.png
./dataset/train/train/train_image/4934.jpg,./dataset/train/train/train_mask/4934.png
./dataset/train/train/train_image/4935.jpg,./dataset/train/train/train_mask/4935.png
./dataset/train/train/train_image/4936.jpg,./dataset/train/train/train_mask/4936.png
./dataset/train/train/train_image/4937.jpg,./dataset/train/train/train_mask/4937.png
./dataset/train/train/train_image/4938.jpg,./dataset/train/train/train_mask/4938.png
./dataset/train/train/train_image/4939.jpg,./dataset/train/train/train_mask/4939.png
./dataset/train/train/train_image/494.jpg,./dataset/train/train/train_mask/494.png
./dataset/train/train/train_image/4940.jpg,./dataset/train/train/train_mask/4940.png
./dataset/train/train/train_image/4941.jpg,./dataset/train/train/train_mask/4941.png
./dataset/train/train/train_image/4942.jpg,./dataset/train/train/train_mask/4942.png
./dataset/train/train/train_image/4943.jpg,./dataset/train/train/train_mask/4943.png
./dataset/train/train/train_image/4944.jpg,./dataset/train/train/train_mask/4944.png
./dataset/train/train/train_image/4945.jpg,./dataset/train/train/train_mask/4945.png
./dataset/train/train/train_image/4946.jpg,./dataset/train/train/train_mask/4946.png
./dataset/train/train/train_image/4947.jpg,./dataset/train/train/train_mask/4947.png
./dataset/train/train/train_image/4948.jpg,./dataset/train/train/train_mask/4948.png
./dataset/train/train/train_image/4949.jpg,./dataset/train/train/train_mask/4949.png
./dataset/train/train/train_image/495.jpg,./dataset/train/train/train_mask/495.png
./dataset/train/train/train_image/4950.jpg,./dataset/train/train/train_mask/4950.png
./dataset/train/train/train_image/4951.jpg,./dataset/train/train/train_mask/4951.png
./dataset/train/train/train_image/4952.jpg,./dataset/train/train/train_mask/4952.png
./dataset/train/train/train_image/4953.jpg,./dataset/train/train/train_mask/4953.png
./dataset/train/train/train_image/4954.jpg,./dataset/train/train/train_mask/4954.png
./dataset/train/train/train_image/4955.jpg,./dataset/train/train/train_mask/4955.png
./dataset/train/train/train_image/4956.jpg,./dataset/train/train/train_mask/4956.png
./dataset/train/train/train_image/4957.jpg,./dataset/train/train/train_mask/4957.png
./dataset/train/train/train_image/4958.jpg,./dataset/train/train/train_mask/4958.png
./dataset/train/train/train_image/4959.jpg,./dataset/train/train/train_mask/4959.png
./dataset/train/train/train_image/496.jpg,./dataset/train/train/train_mask/496.png
./dataset/train/train/train_image/4960.jpg,./dataset/train/train/train_mask/4960.png
./dataset/train/train/train_image/4961.jpg,./dataset/train/train/train_mask/4961.png
./dataset/train/train/train_image/4962.jpg,./dataset/train/train/train_mask/4962.png
./dataset/train/train/train_image/4963.jpg,./dataset/train/train/train_mask/4963.png
./dataset/train/train/train_image/4964.jpg,./dataset/train/train/train_mask/4964.png
./dataset/train/train/train_image/4965.jpg,./dataset/train/train/train_mask/4965.png
./dataset/train/train/train_image/4966.jpg,./dataset/train/train/train_mask/4966.png
./dataset/train/train/train_image/4967.jpg,./dataset/train/train/train_mask/4967.png
./dataset/train/train/train_image/4968.jpg,./dataset/train/train/train_mask/4968.png
./dataset/train/train/train_image/4969.jpg,./dataset/train/train/train_mask/4969.png
./dataset/train/train/train_image/497.jpg,./dataset/train/train/train_mask/497.png
./dataset/train/train/train_image/4970.jpg,./dataset/train/train/train_mask/4970.png
./dataset/train/train/train_image/4971.jpg,./dataset/train/train/train_mask/4971.png
./dataset/train/train/train_image/4972.jpg,./dataset/train/train/train_mask/4972.png
./dataset/train/train/train_image/4973.jpg,./dataset/train/train/train_mask/4973.png
./dataset/train/train/train_image/4974.jpg,./dataset/train/train/train_mask/4974.png
./dataset/train/train/train_image/4975.jpg,./dataset/train/train/train_mask/4975.png
./dataset/train/train/train_image/4976.jpg,./dataset/train/train/train_mask/4976.png
./dataset/train/train/train_image/4977.jpg,./dataset/train/train/train_mask/4977.png
./dataset/train/train/train_image/4978.jpg,./dataset/train/train/train_mask/4978.png
./dataset/train/train/train_image/4979.jpg,./dataset/train/train/train_mask/4979.png
./dataset/train/train/train_image/498.jpg,./dataset/train/train/train_mask/498.png
./dataset/train/train/train_image/4980.jpg,./dataset/train/train/train_mask/4980.png
./dataset/train/train/train_image/4981.jpg,./dataset/train/train/train_mask/4981.png
./dataset/train/train/train_image/4982.jpg,./dataset/train/train/train_mask/4982.png
./dataset/train/train/train_image/4983.jpg,./dataset/train/train/train_mask/4983.png
./dataset/train/train/train_image/4984.jpg,./dataset/train/train/train_mask/4984.png
./dataset/train/train/train_image/4985.jpg,./dataset/train/train/train_mask/4985.png
./dataset/train/train/train_image/4986.jpg,./dataset/train/train/train_mask/4986.png
./dataset/train/train/train_image/4987.jpg,./dataset/train/train/train_mask/4987.png
./dataset/train/train/train_image/4988.jpg,./dataset/train/train/train_mask/4988.png
./dataset/train/train/train_image/4989.jpg,./dataset/train/train/train_mask/4989.png
./dataset/train/train/train_image/499.jpg,./dataset/train/train/train_mask/499.png
./dataset/train/train/train_image/4990.jpg,./dataset/train/train/train_mask/4990.png
./dataset/train/train/train_image/4991.jpg,./dataset/train/train/train_mask/4991.png
./dataset/train/train/train_image/4992.jpg,./dataset/train/train/train_mask/4992.png
./dataset/train/train/train_image/4993.jpg,./dataset/train/train/train_mask/4993.png
./dataset/train/train/train_image/4994.jpg,./dataset/train/train/train_mask/4994.png
./dataset/train/train/train_image/4995.jpg,./dataset/train/train/train_mask/4995.png
./dataset/train/train/train_image/4996.jpg,./dataset/train/train/train_mask/4996.png
./dataset/train/train/train_image/4997.jpg,./dataset/train/train/train_mask/4997.png
./dataset/train/train/train_image/4998.jpg,./dataset/train/train/train_mask/4998.png
./dataset/train/train/train_image/4999.jpg,./dataset/train/train/train_mask/4999.png
./dataset/train/train/train_image/5.jpg,./dataset/train/train/train_mask/5.png
./dataset/train/train/train_image/50.jpg,./dataset/train/train/train_mask/50.png
./dataset/train/train/train_image/500.jpg,./dataset/train/train/train_mask/500.png
./dataset/train/train/train_image/501.jpg,./dataset/train/train/train_mask/501.png
./dataset/train/train/train_image/502.jpg,./dataset/train/train/train_mask/502.png
./dataset/train/train/train_image/503.jpg,./dataset/train/train/train_mask/503.png
./dataset/train/train/train_image/504.jpg,./dataset/train/train/train_mask/504.png
./dataset/train/train/train_image/505.jpg,./dataset/train/train/train_mask/505.png
./dataset/train/train/train_image/506.jpg,./dataset/train/train/train_mask/506.png
./dataset/train/train/train_image/507.jpg,./dataset/train/train/train_mask/507.png
./dataset/train/train/train_image/508.jpg,./dataset/train/train/train_mask/508.png
./dataset/train/train/train_image/509.jpg,./dataset/train/train/train_mask/509.png
./dataset/train/train/train_image/51.jpg,./dataset/train/train/train_mask/51.png
./dataset/train/train/train_image/510.jpg,./dataset/train/train/train_mask/510.png
./dataset/train/train/train_image/511.jpg,./dataset/train/train/train_mask/511.png
./dataset/train/train/train_image/512.jpg,./dataset/train/train/train_mask/512.png
./dataset/train/train/train_image/513.jpg,./dataset/train/train/train_mask/513.png
./dataset/train/train/train_image/514.jpg,./dataset/train/train/train_mask/514.png
./dataset/train/train/train_image/515.jpg,./dataset/train/train/train_mask/515.png
./dataset/train/train/train_image/516.jpg,./dataset/train/train/train_mask/516.png
./dataset/train/train/train_image/517.jpg,./dataset/train/train/train_mask/517.png
./dataset/train/train/train_image/518.jpg,./dataset/train/train/train_mask/518.png
./dataset/train/train/train_image/519.jpg,./dataset/train/train/train_mask/519.png
./dataset/train/train/train_image/52.jpg,./dataset/train/train/train_mask/52.png
./dataset/train/train/train_image/520.jpg,./dataset/train/train/train_mask/520.png
./dataset/train/train/train_image/521.jpg,./dataset/train/train/train_mask/521.png
./dataset/train/train/train_image/522.jpg,./dataset/train/train/train_mask/522.png
./dataset/train/train/train_image/523.jpg,./dataset/train/train/train_mask/523.png
./dataset/train/train/train_image/524.jpg,./dataset/train/train/train_mask/524.png
./dataset/train/train/train_image/525.jpg,./dataset/train/train/train_mask/525.png
./dataset/train/train/train_image/526.jpg,./dataset/train/train/train_mask/526.png
./dataset/train/train/train_image/527.jpg,./dataset/train/train/train_mask/527.png
./dataset/train/train/train_image/528.jpg,./dataset/train/train/train_mask/528.png
./dataset/train/train/train_image/529.jpg,./dataset/train/train/train_mask/529.png
./dataset/train/train/train_image/53.jpg,./dataset/train/train/train_mask/53.png
./dataset/train/train/train_image/530.jpg,./dataset/train/train/train_mask/530.png
./dataset/train/train/train_image/531.jpg,./dataset/train/train/train_mask/531.png
./dataset/train/train/train_image/532.jpg,./dataset/train/train/train_mask/532.png
./dataset/train/train/train_image/533.jpg,./dataset/train/train/train_mask/533.png
./dataset/train/train/train_image/534.jpg,./dataset/train/train/train_mask/534.png
./dataset/train/train/train_image/535.jpg,./dataset/train/train/train_mask/535.png
./dataset/train/train/train_image/536.jpg,./dataset/train/train/train_mask/536.png
./dataset/train/train/train_image/537.jpg,./dataset/train/train/train_mask/537.png
./dataset/train/train/train_image/538.jpg,./dataset/train/train/train_mask/538.png
./dataset/train/train/train_image/539.jpg,./dataset/train/train/train_mask/539.png
./dataset/train/train/train_image/54.jpg,./dataset/train/train/train_mask/54.png
./dataset/train/train/train_image/540.jpg,./dataset/train/train/train_mask/540.png
./dataset/train/train/train_image/541.jpg,./dataset/train/train/train_mask/541.png
./dataset/train/train/train_image/542.jpg,./dataset/train/train/train_mask/542.png
./dataset/train/train/train_image/543.jpg,./dataset/train/train/train_mask/543.png
./dataset/train/train/train_image/544.jpg,./dataset/train/train/train_mask/544.png
./dataset/train/train/train_image/545.jpg,./dataset/train/train/train_mask/545.png
./dataset/train/train/train_image/546.jpg,./dataset/train/train/train_mask/546.png
./dataset/train/train/train_image/547.jpg,./dataset/train/train/train_mask/547.png
./dataset/train/train/train_image/548.jpg,./dataset/train/train/train_mask/548.png
./dataset/train/train/train_image/549.jpg,./dataset/train/train/train_mask/549.png
./dataset/train/train/train_image/55.jpg,./dataset/train/train/train_mask/55.png
./dataset/train/train/train_image/550.jpg,./dataset/train/train/train_mask/550.png
./dataset/train/train/train_image/551.jpg,./dataset/train/train/train_mask/551.png
./dataset/train/train/train_image/552.jpg,./dataset/train/train/train_mask/552.png
./dataset/train/train/train_image/553.jpg,./dataset/train/train/train_mask/553.png
./dataset/train/train/train_image/554.jpg,./dataset/train/train/train_mask/554.png
./dataset/train/train/train_image/555.jpg,./dataset/train/train/train_mask/555.png
./dataset/train/train/train_image/556.jpg,./dataset/train/train/train_mask/556.png
./dataset/train/train/train_image/557.jpg,./dataset/train/train/train_mask/557.png
./dataset/train/train/train_image/558.jpg,./dataset/train/train/train_mask/558.png
./dataset/train/train/train_image/559.jpg,./dataset/train/train/train_mask/559.png
./dataset/train/train/train_image/56.jpg,./dataset/train/train/train_mask/56.png
./dataset/train/train/train_image/560.jpg,./dataset/train/train/train_mask/560.png
./dataset/train/train/train_image/561.jpg,./dataset/train/train/train_mask/561.png
./dataset/train/train/train_image/562.jpg,./dataset/train/train/train_mask/562.png
./dataset/train/train/train_image/563.jpg,./dataset/train/train/train_mask/563.png
./dataset/train/train/train_image/564.jpg,./dataset/train/train/train_mask/564.png
./dataset/train/train/train_image/565.jpg,./dataset/train/train/train_mask/565.png
./dataset/train/train/train_image/566.jpg,./dataset/train/train/train_mask/566.png
./dataset/train/train/train_image/567.jpg,./dataset/train/train/train_mask/567.png
./dataset/train/train/train_image/568.jpg,./dataset/train/train/train_mask/568.png
./dataset/train/train/train_image/569.jpg,./dataset/train/train/train_mask/569.png
./dataset/train/train/train_image/57.jpg,./dataset/train/train/train_mask/57.png
./dataset/train/train/train_image/570.jpg,./dataset/train/train/train_mask/570.png
./dataset/train/train/train_image/571.jpg,./dataset/train/train/train_mask/571.png
./dataset/train/train/train_image/572.jpg,./dataset/train/train/train_mask/572.png
./dataset/train/train/train_image/573.jpg,./dataset/train/train/train_mask/573.png
./dataset/train/train/train_image/574.jpg,./dataset/train/train/train_mask/574.png
./dataset/train/train/train_image/575.jpg,./dataset/train/train/train_mask/575.png
./dataset/train/train/train_image/576.jpg,./dataset/train/train/train_mask/576.png
./dataset/train/train/train_image/577.jpg,./dataset/train/train/train_mask/577.png
./dataset/train/train/train_image/578.jpg,./dataset/train/train/train_mask/578.png
./dataset/train/train/train_image/579.jpg,./dataset/train/train/train_mask/579.png
./dataset/train/train/train_image/58.jpg,./dataset/train/train/train_mask/58.png
./dataset/train/train/train_image/580.jpg,./dataset/train/train/train_mask/580.png
./dataset/train/train/train_image/581.jpg,./dataset/train/train/train_mask/581.png
./dataset/train/train/train_image/582.jpg,./dataset/train/train/train_mask/582.png
./dataset/train/train/train_image/583.jpg,./dataset/train/train/train_mask/583.png
./dataset/train/train/train_image/584.jpg,./dataset/train/train/train_mask/584.png
./dataset/train/train/train_image/585.jpg,./dataset/train/train/train_mask/585.png
./dataset/train/train/train_image/586.jpg,./dataset/train/train/train_mask/586.png
./dataset/train/train/train_image/587.jpg,./dataset/train/train/train_mask/587.png
./dataset/train/train/train_image/588.jpg,./dataset/train/train/train_mask/588.png
./dataset/train/train/train_image/589.jpg,./dataset/train/train/train_mask/589.png
./dataset/train/train/train_image/59.jpg,./dataset/train/train/train_mask/59.png
./dataset/train/train/train_image/590.jpg,./dataset/train/train/train_mask/590.png
./dataset/train/train/train_image/591.jpg,./dataset/train/train/train_mask/591.png
./dataset/train/train/train_image/592.jpg,./dataset/train/train/train_mask/592.png
./dataset/train/train/train_image/593.jpg,./dataset/train/train/train_mask/593.png
./dataset/train/train/train_image/594.jpg,./dataset/train/train/train_mask/594.png
./dataset/train/train/train_image/595.jpg,./dataset/train/train/train_mask/595.png
./dataset/train/train/train_image/596.jpg,./dataset/train/train/train_mask/596.png
./dataset/train/train/train_image/597.jpg,./dataset/train/train/train_mask/597.png
./dataset/train/train/train_image/598.jpg,./dataset/train/train/train_mask/598.png
./dataset/train/train/train_image/599.jpg,./dataset/train/train/train_mask/599.png
./dataset/train/train/train_image/6.jpg,./dataset/train/train/train_mask/6.png
./dataset/train/train/train_image/60.jpg,./dataset/train/train/train_mask/60.png
./dataset/train/train/train_image/600.jpg,./dataset/train/train/train_mask/600.png
./dataset/train/train/train_image/601.jpg,./dataset/train/train/train_mask/601.png
./dataset/train/train/train_image/602.jpg,./dataset/train/train/train_mask/602.png
./dataset/train/train/train_image/603.jpg,./dataset/train/train/train_mask/603.png
./dataset/train/train/train_image/604.jpg,./dataset/train/train/train_mask/604.png
./dataset/train/train/train_image/605.jpg,./dataset/train/train/train_mask/605.png
./dataset/train/train/train_image/606.jpg,./dataset/train/train/train_mask/606.png
./dataset/train/train/train_image/607.jpg,./dataset/train/train/train_mask/607.png
./dataset/train/train/train_image/608.jpg,./dataset/train/train/train_mask/608.png
./dataset/train/train/train_image/609.jpg,./dataset/train/train/train_mask/609.png
./dataset/train/train/train_image/61.jpg,./dataset/train/train/train_mask/61.png
./dataset/train/train/train_image/610.jpg,./dataset/train/train/train_mask/610.png
./dataset/train/train/train_image/611.jpg,./dataset/train/train/train_mask/611.png
./dataset/train/train/train_image/612.jpg,./dataset/train/train/train_mask/612.png
./dataset/train/train/train_image/613.jpg,./dataset/train/train/train_mask/613.png
./dataset/train/train/train_image/614.jpg,./dataset/train/train/train_mask/614.png
./dataset/train/train/train_image/615.jpg,./dataset/train/train/train_mask/615.png
./dataset/train/train/train_image/616.jpg,./dataset/train/train/train_mask/616.png
./dataset/train/train/train_image/617.jpg,./dataset/train/train/train_mask/617.png
./dataset/train/train/train_image/618.jpg,./dataset/train/train/train_mask/618.png
./dataset/train/train/train_image/619.jpg,./dataset/train/train/train_mask/619.png
./dataset/train/train/train_image/62.jpg,./dataset/train/train/train_mask/62.png
./dataset/train/train/train_image/620.jpg,./dataset/train/train/train_mask/620.png
./dataset/train/train/train_image/621.jpg,./dataset/train/train/train_mask/621.png
./dataset/train/train/train_image/622.jpg,./dataset/train/train/train_mask/622.png
./dataset/train/train/train_image/623.jpg,./dataset/train/train/train_mask/623.png
./dataset/train/train/train_image/624.jpg,./dataset/train/train/train_mask/624.png
